objectid,title,attribution,classification,iiifthumburl
58486,Midas,Hideo Hagiwara,Print,"https://api.nga.gov/iiif/b984690c-96cf-4045-8713-a7deb4c8e5e3/full/!200,200/0/default.jpg"
58487,Bacchus,Hideo Hagiwara,Print,"https://api.nga.gov/iiif/ee274733-07a7-4c21-bc9e-21de77b30038/full/!200,200/0/default.jpg"
58488,Herakles,Hideo Hagiwara,Print,"https://api.nga.gov/iiif/cc739056-a745-4436-aa51-d6e0caacbf95/full/!200,200/0/default.jpg"
58489,Danae,Hideo Hagiwara,Print,"https://api.nga.gov/iiif/95ab6bc6-2b44-4a82-801a-7d2c5e576c1b/full/!200,200/0/default.jpg"
58490,Europa,Hideo Hagiwara,Print,"https://api.nga.gov/iiif/430af953-f3f1-45f3-8704-6f107a7d37dc/full/!200,200/0/default.jpg"
58491,Venus,Hideo Hagiwara,Print,"https://api.nga.gov/iiif/22879a46-6bda-465b-b7cb-bf1cbbf34241/full/!200,200/0/default.jpg"
58492,Rest,Haku Maki,Print,"https://api.nga.gov/iiif/ecee612d-a511-4cfb-af4c-d48dec30d428/full/!200,200/0/default.jpg"
58493,Snow,Haku Maki,Print,"https://api.nga.gov/iiif/b6a0d354-8a26-44ac-88ae-29e55e9a5591/full/!200,200/0/default.jpg"
58494,Woods,Haku Maki,Print,"https://api.nga.gov/iiif/6b191027-d4c4-4338-94a5-35872089140f/full/!200,200/0/default.jpg"
58495,Homage to R.,Emanuel Haller,Print,"https://api.nga.gov/iiif/001d57f9-8b38-4647-b1e3-ab06e64f1b30/full/!200,200/0/default.jpg"
58496,Red Butterfly (Papillon rouge),Yōzō Hamaguchi,Print,"https://api.nga.gov/iiif/cd80ec39-c691-4273-ac1e-5a20ac4792ca/full/!200,200/0/default.jpg"
58497,Lemon and Grapes,Yōzō Hamaguchi,Print,"https://api.nga.gov/iiif/d6096b35-ce3c-4cab-9f4d-044daf96a8b1/full/!200,200/0/default.jpg"
58498,Reaper (b),Richard Hamilton,Print,"https://api.nga.gov/iiif/9d1365f9-f718-4bcc-9157-96711f3be922/full/!200,200/0/default.jpg"
58499,Reaper (m),Richard Hamilton,Print,"https://api.nga.gov/iiif/44ca38f9-c0cc-498b-852e-5c293445d6fe/full/!200,200/0/default.jpg"
58500,Reaper (j),Richard Hamilton,Print,"https://api.nga.gov/iiif/6f0726e4-82e6-43bc-a3a2-532e7b9095c5/full/!200,200/0/default.jpg"
58501,Reaper (e),Richard Hamilton,Print,"https://api.nga.gov/iiif/da5c8584-6c07-4274-b02c-8398e9137e41/full/!200,200/0/default.jpg"
58502,Manna,Sid Hammer,Print,"https://api.nga.gov/iiif/35395616-c092-48e8-9db5-db0b4a7b0e29/full/!200,200/0/default.jpg"
58505,"Albrecht, Graf von Bernstorff",Victor Hammer,Print,"https://api.nga.gov/iiif/ea155a82-1591-4a89-983a-8419fb7c8ff6/full/!200,200/0/default.jpg"
58506,Dr. Viktor von Geramb,Victor Hammer,Drawing,"https://api.nga.gov/iiif/c0191bbd-ee45-4710-8521-fdd166490d03/full/!200,200/0/default.jpg"
58507,Dr. Viktor von Geramb,Victor Hammer,Drawing,"https://api.nga.gov/iiif/8daaff60-fdab-4d3e-9e94-f6fa9dfa42b1/full/!200,200/0/default.jpg"
58508,Dr. Viktor von Geramb,Victor Hammer,Print,"https://api.nga.gov/iiif/30a2adc8-e336-48d6-a1d0-a766e3665bf9/full/!200,200/0/default.jpg"
58509,Self-Portrait,Victor Hammer,Print,"https://api.nga.gov/iiif/06110e3d-7f4e-4de2-9de2-027fb45a239b/full/!200,200/0/default.jpg"
58511,Au bout de chemin (At the End of the Road),Sheigla Hartman,Print,"https://api.nga.gov/iiif/6af5ac8d-d771-4169-aaf2-f61ef8bcf77b/full/!200,200/0/default.jpg"
58512,Midnight Mistral,Sheigla Hartman,Print,"https://api.nga.gov/iiif/b979efa8-eba1-4ec0-a77e-833deb47f4bf/full/!200,200/0/default.jpg"
58513,Waiting for the Sun to Rise,Sheigla Hartman,Print,"https://api.nga.gov/iiif/b8ec29df-5c0c-4d35-8702-62703c1cf596/full/!200,200/0/default.jpg"
58514,Amelia,Ernest Haskell,Print,"https://api.nga.gov/iiif/e5718ef7-d181-4887-802c-290b5ab0452f/full/!200,200/0/default.jpg"
58515,Amelia,Ernest Haskell,Print,"https://api.nga.gov/iiif/adda5bb7-7302-4dff-a107-d45a9204c91e/full/!200,200/0/default.jpg"
58516,Dragons,Ernest Haskell,Print,"https://api.nga.gov/iiif/a66e64f7-7a9b-4f2a-8ea4-d266fa24cf1c/full/!200,200/0/default.jpg"
58517,The Drawbridge,Ernest Haskell,Print,"https://api.nga.gov/iiif/7c34eb56-04eb-4cde-86c8-8a63ef743a11/full/!200,200/0/default.jpg"
58518,El Toro,Ernest Haskell,Print,"https://api.nga.gov/iiif/3d755dc8-31aa-43d9-98f8-9d813bcf3b16/full/!200,200/0/default.jpg"
58519,Head of a Woman (Emma),Ernest Haskell,Print,"https://api.nga.gov/iiif/7076a304-0e8d-48c3-ac0c-10daa8f3bd27/full/!200,200/0/default.jpg"
58520,The Hunchback,Ernest Haskell,Print,"https://api.nga.gov/iiif/890966e7-34a4-44b0-8d59-053bb741c2e6/full/!200,200/0/default.jpg"
58522,Spectre,Ernest Haskell,Print,"https://api.nga.gov/iiif/41c914bd-ecaa-4012-b3d5-c65e503f92ef/full/!200,200/0/default.jpg"
58523,The Sylvan Sea,Ernest Haskell,Print,"https://api.nga.gov/iiif/18aaadb5-3997-49ad-b718-9201ce0eec83/full/!200,200/0/default.jpg"
58525,Result of 20 Years of Rock and Roll,Marvin Hayes,Print,"https://api.nga.gov/iiif/edae4c45-4af1-4361-aa0f-8835427bc294/full/!200,200/0/default.jpg"
58526,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/1b969b1b-19ee-4bf6-bbd4-d5f697774643/full/!200,200/0/default.jpg"
58527,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/215d7542-5a67-4dbe-aba6-99a6e7f247c8/full/!200,200/0/default.jpg"
58528,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/582a3cb2-5635-4468-95ad-cba3d7176164/full/!200,200/0/default.jpg"
58529,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/616825bc-f9e6-4c7f-92d8-c5cf23371171/full/!200,200/0/default.jpg"
58530,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/24e7a27d-40ad-4e62-8cb4-1eb5191805b1/full/!200,200/0/default.jpg"
58531,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/abe5cb63-e1a4-4c92-a9e8-39866e8a1b34/full/!200,200/0/default.jpg"
58532,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/cb1821a1-6382-4b2b-8a31-2f098228582a/full/!200,200/0/default.jpg"
58533,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/6d80b85c-351b-4acd-b452-7b2ec108fa9e/full/!200,200/0/default.jpg"
58534,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/f2f173be-6243-41db-93d4-e05ed2ac7a58/full/!200,200/0/default.jpg"
58535,Greeting Card,Stanley William Hayter,Print,"https://api.nga.gov/iiif/4ee4353e-258e-4b40-99ac-09fd96285b0c/full/!200,200/0/default.jpg"
58537,Danaë,Stanley William Hayter,Print,"https://api.nga.gov/iiif/65a5037e-fd14-41ce-abd4-8d75fd51504b/full/!200,200/0/default.jpg"
58539,La leçon d'anatomie (The Anatomy Lesson),Stanley William Hayter,Print,"https://api.nga.gov/iiif/d5d9f8d0-aafd-4f30-8178-8114a730f6c5/full/!200,200/0/default.jpg"
58542,Red Flow,Stanley William Hayter,Print,"https://api.nga.gov/iiif/5334d5c4-a5bd-420a-85fe-fcad276376d5/full/!200,200/0/default.jpg"
58546,Christmas Card,Harry Hoehn,Print,"https://api.nga.gov/iiif/290e7c5e-37f6-4b06-b757-36d90583397f/full/!200,200/0/default.jpg"
58547,Christmas Card,Harry Hoehn,Print,"https://api.nga.gov/iiif/45812f82-ee48-4aee-b168-b7a88b2ae69a/full/!200,200/0/default.jpg"
58553,Old Philadelphia,Earl Horter,Print,"https://api.nga.gov/iiif/5831a5d4-9c7b-4f49-8225-a39499430b40/full/!200,200/0/default.jpg"
58554,"Williamsburg, Coke-Garrett Boxwood Garden",Earl Horter,Print,"https://api.nga.gov/iiif/e1ca3c8a-ccfd-4b67-8152-86acd55a047b/full/!200,200/0/default.jpg"
58555,"Williamsburg, Ludwell-Paradise House",Earl Horter,Print,"https://api.nga.gov/iiif/2c7c4b7a-08e9-4aa4-99c7-9a57fe4561f5/full/!200,200/0/default.jpg"
58556,"Williamsburg, Old Raleigh Tavern",Earl Horter,Print,"https://api.nga.gov/iiif/83ed446d-d565-4f52-82fd-7284a6bf8255/full/!200,200/0/default.jpg"
58560,Breathing Grass,Ian Hugo,Print,"https://api.nga.gov/iiif/05b4cb66-2bb7-4b4c-b78e-345b9a09a75e/full/!200,200/0/default.jpg"
58561,Breathing Grass,Ian Hugo,Print,"https://api.nga.gov/iiif/8b3cb808-88fc-4e89-bc98-ad815eeacc88/full/!200,200/0/default.jpg"
58562,Breathing Grass,Ian Hugo,Print,"https://api.nga.gov/iiif/a5340b72-eb11-48ae-ae2a-65b627e8d18e/full/!200,200/0/default.jpg"
58563,Breathing Grass,Ian Hugo,Print,"https://api.nga.gov/iiif/6e94baea-02e6-4e05-8694-ad1167d8b426/full/!200,200/0/default.jpg"
58564,Breathing Grass,Ian Hugo,Print,"https://api.nga.gov/iiif/5e16297c-214d-4e7b-9442-bc4bac7a7e64/full/!200,200/0/default.jpg"
58565,Breathing Grass,Ian Hugo,Print,"https://api.nga.gov/iiif/3eb9a898-a919-4996-b120-06daeb44f990/full/!200,200/0/default.jpg"
58574,Sea of Cuba,Fukushima Ichiro,Print,"https://api.nga.gov/iiif/795b8959-da8d-4b3a-b7de-70f5db1d1316/full/!200,200/0/default.jpg"
58575,Animal Kingdom,John Livingston Ihle,Print,"https://api.nga.gov/iiif/5f0d7bcf-5c5c-43ab-939d-05fe44c71762/full/!200,200/0/default.jpg"
58581,From the Bridge,Angela Bing Jansen,Print,"https://api.nga.gov/iiif/e451f109-7857-4e0f-9eae-0ccf891b8da1/full/!200,200/0/default.jpg"
58582,Man by a Lantern,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/aba4b251-6c55-4ad3-9fb7-3e5439728fe4/full/!200,200/0/default.jpg"
58583,Bootmaker's Cottage,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/b8648822-47af-4454-af9a-2aa39fd01c57/full/!200,200/0/default.jpg"
58584,Demonstrators with Flags,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/f04d9bc8-31e8-4c17-b89e-ce0cfc64f569/full/!200,200/0/default.jpg"
58585,Shoemaker,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/59712610-a03e-47eb-a657-4fc5cd7ae717/full/!200,200/0/default.jpg"
58586,Street with Tavern Lantern,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/c5e1d74f-e35e-4444-983b-c2a7520c9a16/full/!200,200/0/default.jpg"
58587,3 Vignettes,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/6781bcbf-6ffc-4e15-82e9-efe823e66b52/full/!200,200/0/default.jpg"
58588,4 Vignettes,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/6312e64c-b420-4eb6-9c88-9aa9b75a3650/full/!200,200/0/default.jpg"
58589,2 Vignettes,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/1ec367be-cf73-4fa5-817d-1882e230c944/full/!200,200/0/default.jpg"
58590,Woman Seated in a Cottage,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/8d91fefc-d64e-4fc2-b171-f2631049bbbe/full/!200,200/0/default.jpg"
58591,Man and Woman by a Lantern,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/6e52ced4-b468-4d3b-a273-3babe273cac1/full/!200,200/0/default.jpg"
58592,5 Vignettes,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/0dec3ab9-39c2-4be1-99fc-5401f43e6740/full/!200,200/0/default.jpg"
58593,Woman at the Well,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/9c7ac35c-bd8e-48c9-ba1d-f7fef5d0a7c2/full/!200,200/0/default.jpg"
58594,Funeral Procession,Solomon Borisovich Judovin,Print,"https://api.nga.gov/iiif/e1de0067-3155-47f3-9b3f-0e84dd0d0da2/full/!200,200/0/default.jpg"
58595,Compote,Jerome Kaplan,Print,"https://api.nga.gov/iiif/756bb0af-4abc-4a8b-a40f-8eec4b4e8c06/full/!200,200/0/default.jpg"
58596,French Leaves,Jerome Kaplan,Print,"https://api.nga.gov/iiif/98872685-25db-438a-b7f3-84acb3377646/full/!200,200/0/default.jpg"
58597,Interlude,Jerome Kaplan,Print,"https://api.nga.gov/iiif/a7cd41b7-55a0-4ba1-91a7-d2d396ddb5c7/full/!200,200/0/default.jpg"
58598,Jive Dude,Jerome Kaplan,Print,"https://api.nga.gov/iiif/547c9dea-c003-4174-b1bf-5f88f612a959/full/!200,200/0/default.jpg"
58599,Reve Rite,Jerome Kaplan,Print,"https://api.nga.gov/iiif/c2484570-ba5e-4402-9263-32d7488ce988/full/!200,200/0/default.jpg"
58600,Sketch for a Get Well Card,Jerome Kaplan,Drawing,"https://api.nga.gov/iiif/740a6ccd-6c33-4b74-b8fc-e761986364ac/full/!200,200/0/default.jpg"
58601,After the Passion,Jerome Kaplan,Print,"https://api.nga.gov/iiif/ef06cd49-269e-46ac-b01b-579a3cb43bc7/full/!200,200/0/default.jpg"
58602,"Happy Birthday, LJR",Jerome Kaplan,Print,"https://api.nga.gov/iiif/83131a2d-eb63-4818-8640-3c6ae7eed837/full/!200,200/0/default.jpg"
58603,Max's Helmet,Jerome Kaplan,Print,"https://api.nga.gov/iiif/02ae056b-7b0c-430e-9d10-b9c66cf8a741/full/!200,200/0/default.jpg"
58604,New Year's Card,Jerome Kaplan,Print,"https://api.nga.gov/iiif/910f5fca-042e-4447-be36-8c83439819ec/full/!200,200/0/default.jpg"
58605,"Ardmore Reminiscences: Toward Wynnewood, c. 1927",Jerome Kaplan,Print,"https://api.nga.gov/iiif/9105e4cc-4253-4ce6-83bd-7c8bbc9d6d96/full/!200,200/0/default.jpg"
58606,Figure,Mark Karnes,Drawing,"https://api.nga.gov/iiif/a9b2d262-cfc1-444c-bab4-ee38b6c19fd9/full/!200,200/0/default.jpg"
58607,"Ingres Copy (Comtesse d'Haussonville, Frick Collection)",Mark Karnes after Jean-Auguste-Dominique Ingres,Drawing,"https://api.nga.gov/iiif/c9e8cc63-129a-4f2a-9aeb-704831115cdc/full/!200,200/0/default.jpg"
58608,Karen,Mark Karnes,Drawing,"https://api.nga.gov/iiif/062f0c93-1f35-467a-af4f-27dac37f4f8e/full/!200,200/0/default.jpg"
58609,Stone Roberts,Mark Karnes,Drawing,"https://api.nga.gov/iiif/aed1ec46-eccb-457d-a251-fb0c8de4e218/full/!200,200/0/default.jpg"
58610,Self-Portrait,Mark Karnes,Drawing,"https://api.nga.gov/iiif/9f2c05cf-9116-4264-b418-b0fb955f0cd8/full/!200,200/0/default.jpg"
58611,Yale Landscape,Mark Karnes,Drawing,"https://api.nga.gov/iiif/15be9a57-89dd-4642-8107-d1f0ff793101/full/!200,200/0/default.jpg"
58612,Untitled,Akiro Katori,Print,"https://api.nga.gov/iiif/c9eb6d9f-3654-4ff7-aeaa-42f881b3eff4/full/!200,200/0/default.jpg"
58613,Orville Awrfice,"Wilford Wayne Kimball, Jr.",Print,"https://api.nga.gov/iiif/cfd7e957-2562-4b63-9feb-19e5e3dfdfb3/full/!200,200/0/default.jpg"
58614,Untitled,"Wilford Wayne Kimball, Jr.",Print,"https://api.nga.gov/iiif/4f6abdee-7cd3-4fad-b7d1-59599257add9/full/!200,200/0/default.jpg"
58615,Untitled,"Wilford Wayne Kimball, Jr.",Print,"https://api.nga.gov/iiif/3e9beff5-a18b-4949-bb24-3ff18b1940f8/full/!200,200/0/default.jpg"
58617,Genesis I,Charles S. Klabunde,Print,"https://api.nga.gov/iiif/91e81391-2a6e-4685-a785-4bc89035e869/full/!200,200/0/default.jpg"
58618,Genesis II,Charles S. Klabunde,Print,"https://api.nga.gov/iiif/5bc61977-b4b6-48d8-b546-323f914794f3/full/!200,200/0/default.jpg"
58619,Genesis III,Charles S. Klabunde,Print,"https://api.nga.gov/iiif/bb9e504c-e541-4e85-b4b1-3127aecba19b/full/!200,200/0/default.jpg"
58620,Genesis IV,Charles S. Klabunde,Print,"https://api.nga.gov/iiif/2b91b5d0-6b0c-4fc1-b4f1-8540185a72a1/full/!200,200/0/default.jpg"
58621,Moonlight Circle Dance,Gene Kloss,Print,"https://api.nga.gov/iiif/04edfe7f-7fe0-4ad4-b77e-f098fba3b2e2/full/!200,200/0/default.jpg"
58628,Patriarch,Misch Kohn,Print,"https://api.nga.gov/iiif/6c43b395-b262-4725-87c8-90649119e8b6/full/!200,200/0/default.jpg"
58629,Spiral Forms,Joan L. Kopchik,Drawing,"https://api.nga.gov/iiif/facb7921-d9ec-4f0e-8c6b-a27d98e827f9/full/!200,200/0/default.jpg"
58637,LXXVII-F,Francisco Larez,Print,"https://api.nga.gov/iiif/0fb69d0d-6556-4074-a3f1-bc0e3ff56b64/full/!200,200/0/default.jpg"
58639,"""After Apple Picking"" by Robert Frost",Victor Lasuchin,Print,"https://api.nga.gov/iiif/ed2637d9-3e82-4f7b-9b16-461b0de8b5ff/full/!200,200/0/default.jpg"
58641,Blenheim,Leonard Lehrer,Print,"https://api.nga.gov/iiif/d06bfcc6-fdce-4d38-83a3-2045d2e3cdd3/full/!200,200/0/default.jpg"
58642,Study for Classical Landscape,Leonard Lehrer,Drawing,"https://api.nga.gov/iiif/d92a10a0-d53a-4042-8156-4da36bf4d863/full/!200,200/0/default.jpg"
58643,Classical Landscape,Leonard Lehrer,Print,"https://api.nga.gov/iiif/d814ab7d-e6c5-45f0-921d-a371fdc81b72/full/!200,200/0/default.jpg"
58644,Classical Landscape,Leonard Lehrer,Print,"https://api.nga.gov/iiif/a99d6605-4521-41c3-968b-80194b877894/full/!200,200/0/default.jpg"
58645,Classical Landscape,Leonard Lehrer,Print,"https://api.nga.gov/iiif/b8474d3c-6db1-41c7-ab24-8794b3687361/full/!200,200/0/default.jpg"
58646,Classical Landscape,Leonard Lehrer,Print,"https://api.nga.gov/iiif/f819209f-21d8-46ef-a552-ca9b743728e7/full/!200,200/0/default.jpg"
58647,Classical Landscape,Leonard Lehrer,Print,"https://api.nga.gov/iiif/d8a6221f-54d9-44f8-af55-28dd674de300/full/!200,200/0/default.jpg"
58649,Fields,Leonard Lehrer,Print,"https://api.nga.gov/iiif/09478ef2-19ac-4dc0-bd3c-ba623384f532/full/!200,200/0/default.jpg"
58650,Formal Garden,Leonard Lehrer,Print,"https://api.nga.gov/iiif/f0f88967-f344-4e4a-a2db-e0f14923d747/full/!200,200/0/default.jpg"
58651,Fourteen Ideas,Leonard Lehrer,Print,"https://api.nga.gov/iiif/458a5ca1-0740-49ec-8ba8-d72e850dcd7d/full/!200,200/0/default.jpg"
58652,Garden I,Leonard Lehrer,Print,"https://api.nga.gov/iiif/ec266798-cbc1-4065-b571-e184c5b7c9d9/full/!200,200/0/default.jpg"
58653,Landscape,Leonard Lehrer,Print,"https://api.nga.gov/iiif/9866a203-7075-42bb-8fcd-86916b41c271/full/!200,200/0/default.jpg"
58654,Landscape,Leonard Lehrer,Print,"https://api.nga.gov/iiif/06fa46a5-3e42-48f3-b1ff-a4de482b425e/full/!200,200/0/default.jpg"
58655,Park,Leonard Lehrer,Print,"https://api.nga.gov/iiif/167e3071-e2b8-4a19-bfb1-894cc2b0dc92/full/!200,200/0/default.jpg"
58656,Rousham,Leonard Lehrer,Print,"https://api.nga.gov/iiif/092ca3cc-b20e-4a47-8c67-39cc999cbbcb/full/!200,200/0/default.jpg"
58657,Tlalmanalco I,Leonard Lehrer,Print,"https://api.nga.gov/iiif/5d6008b3-9982-42a9-8fde-25020b77619f/full/!200,200/0/default.jpg"
58658,Tlalmanalco II,Leonard Lehrer,Print,"https://api.nga.gov/iiif/08190610-46b4-4faa-8d30-e4650006ab72/full/!200,200/0/default.jpg"
58659,Tlalmanalco III,Leonard Lehrer,Print,"https://api.nga.gov/iiif/9045b2da-407c-4d0a-9b69-8537b8dc3187/full/!200,200/0/default.jpg"
58660,Tlalmanalco IV,Leonard Lehrer,Print,"https://api.nga.gov/iiif/8e489b51-9839-4f3e-85cd-f88e0cd0be3d/full/!200,200/0/default.jpg"
58661,Tlalmanalco V,Leonard Lehrer,Print,"https://api.nga.gov/iiif/d533d460-621b-4bef-8d24-53e1b47c73a1/full/!200,200/0/default.jpg"
58662,Tlalmanalco VI,Leonard Lehrer,Print,"https://api.nga.gov/iiif/ab32e928-9718-4ea0-8659-0688e41c45b1/full/!200,200/0/default.jpg"
58663,The Quay: Dalmatian Village,Clare Leighton,Print,"https://api.nga.gov/iiif/d22a8936-4b3c-44dd-96dc-46045ccfee9d/full/!200,200/0/default.jpg"
58664,Untitled,Barry Lewis,Drawing,"https://api.nga.gov/iiif/579b07a8-329f-44d1-8de2-ffdb336dca1c/full/!200,200/0/default.jpg"
58670,The Spreading Underworld,Barry Lewis,Print,"https://api.nga.gov/iiif/09835802-eab9-4c0f-b17a-3b88d8408c09/full/!200,200/0/default.jpg"
58673,Pont-Aven,Jeannette Maxfield Lewis,Print,"https://api.nga.gov/iiif/fc092cb7-d49f-480b-b465-720cb65b74cf/full/!200,200/0/default.jpg"
58675,Dr. C. Hofstede de Groot,Max Liebermann,Print,"https://api.nga.gov/iiif/90f9096b-be85-4496-a895-5217a0958076/full/!200,200/0/default.jpg"
58676,Woman and Child,Liebrinski,Drawing,"https://api.nga.gov/iiif/1bfe4a87-1d29-4df1-971a-a427212ffb60/full/!200,200/0/default.jpg"
58677,Cradled in the Hills,Ella Fillmore Lillie,Print,"https://api.nga.gov/iiif/27d78d1e-f7b7-4efc-a140-36153ea14355/full/!200,200/0/default.jpg"
58678,Scherzo,Norman Lindsay,Print,"https://api.nga.gov/iiif/8a1ee11a-1016-4b2e-a348-35e161ae65bc/full/!200,200/0/default.jpg"
58679,Indian Family,Peter Lipman-Wulf,Print,"https://api.nga.gov/iiif/5441a063-ec16-4fcf-a289-f91b5f1785be/full/!200,200/0/default.jpg"
58680,Christmas Card from Helen and Dick Bishop,Richard Evett Bishop,Print,"https://api.nga.gov/iiif/08c537bc-9f3b-4a7e-a25d-51cae8bca8cd/full/!200,200/0/default.jpg"
58681,Cottage in Snow and Mountain,Attributed to Guy Littell,Print,"https://api.nga.gov/iiif/b6409469-4ef3-4219-8b70-4ae95dcf6fa8/full/!200,200/0/default.jpg"
58682,Involute,Paula Litzky,Print,"https://api.nga.gov/iiif/e076e8ca-5a6d-4ee7-9cde-39894dd2be51/full/!200,200/0/default.jpg"
58683,L'Eternal retour (The Eternal Return),Paula Litzky,Print,"https://api.nga.gov/iiif/5f142da2-23a5-4a40-8c1a-01a6478f5bde/full/!200,200/0/default.jpg"
58684,Persephine,George Lockwood,Print,"https://api.nga.gov/iiif/8659143d-00cf-459e-8f61-c442adef687f/full/!200,200/0/default.jpg"
58685,Study in Grey,George Lockwood,Print,"https://api.nga.gov/iiif/115b29a3-2825-46c2-90be-d252185a7c25/full/!200,200/0/default.jpg"
58687,Macchu Pichu,George Lusk,Print,"https://api.nga.gov/iiif/84d8eab2-0385-435f-825d-8f2a7ec78804/full/!200,200/0/default.jpg"
58688,Landscape #1,Guy MacCoy,Print,"https://api.nga.gov/iiif/2857088c-5d97-4848-b920-d4aa0ba3d013/full/!200,200/0/default.jpg"
58689,Dr. A.S.W. Rosenbach,James McBey,Print,"https://api.nga.gov/iiif/1e5f4373-896a-4958-8ada-43ae55b3b3ec/full/!200,200/0/default.jpg"
58690,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/f9a0336b-2018-41c1-ba07-2b95719cc60e/full/!200,200/0/default.jpg"
58691,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/af1402fd-02fc-4045-bc91-877628df0d33/full/!200,200/0/default.jpg"
58692,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/9ad8f472-39b4-4de9-924f-2f35f4d7c445/full/!200,200/0/default.jpg"
58693,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/80aea227-20f9-4247-ba04-5bcf7ad0c457/full/!200,200/0/default.jpg"
58694,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/a5fcdf24-1ec3-47ad-af56-7604da69b52f/full/!200,200/0/default.jpg"
58695,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/138f6c5a-2bb1-4ab2-9d50-936b22853046/full/!200,200/0/default.jpg"
58696,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/d96065f7-7a08-4837-92fd-4db77d5bab81/full/!200,200/0/default.jpg"
58697,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/868d7ef7-cd70-44ef-9c4b-80bb1e0c115d/full/!200,200/0/default.jpg"
58698,Lessing J. Rosenwald,James McBey,Print,"https://api.nga.gov/iiif/4d727a14-02e8-435d-91c1-1fd3b1805294/full/!200,200/0/default.jpg"
58699,Lessing J. Rosenwald,James McBey,Drawing,"https://api.nga.gov/iiif/6c5bfeef-3d0e-4905-97f9-e3e347ad87f2/full/!200,200/0/default.jpg"
58700,Light and Dark,James McGarrell,Print,"https://api.nga.gov/iiif/83f50b7f-4d22-4fa8-b05e-fbd847a6a7c6/full/!200,200/0/default.jpg"
58701,Eagle Owl,Christine McGinnis,Print,"https://api.nga.gov/iiif/14dfebc1-c176-46b8-8074-784beef3c9df/full/!200,200/0/default.jpg"
